Frequency,Amplitude,Time,Note,Deviation,Adjusted_Corr_Freq,Adjusted_Rel_Freq,Scaled_Amplitude
129.19921875,7.3317475,140.92190476190476,C3,-1.6107812500000023,6.569218749999997,4.929218749999998,13
129.19921875,7.3047247,140.9451247165533,C3,-1.6107812500000023,6.569218749999997,4.929218749999998,13
118.4326171875,8.170437,140.9683446712018,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,14
118.4326171875,8.312655,140.99156462585034,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,15
118.4326171875,9.247074,141.01478458049883,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,16
118.4326171875,10.339972,141.0380045351474,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,18
118.4326171875,10.892103,141.0612244897959,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,19
118.4326171875,8.871482,141.08444444444444,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,16
215.33203125,14.380873,141.10766439909298,A3,-4.66796875,9.08203125,6.24203125,26
215.33203125,27.011206,141.1308843537415,A3,-4.66796875,9.08203125,6.24203125,49
215.33203125,30.460962,141.15410430839003,A3,-4.66796875,9.08203125,6.24203125,55
215.33203125,26.708593,141.17732426303854,A3,-4.66796875,9.08203125,6.24203125,48
215.33203125,25.168562,141.20054421768708,A3,-4.66796875,9.08203125,6.24203125,46
215.33203125,19.34293,141.2237641723356,A3,-4.66796875,9.08203125,6.24203125,35
226.0986328125,13.3433,141.24698412698413,A3,6.0986328125,9.92431640625,8.50431640625,24
226.0986328125,11.804817,141.27020408163264,A3,6.0986328125,9.92431640625,8.50431640625,21
215.33203125,10.673178,141.29342403628118,A3,-4.66796875,9.08203125,6.24203125,19
226.0986328125,9.360739,141.3166439909297,A3,6.0986328125,9.92431640625,8.50431640625,17
376.8310546875,8.0263,141.33986394557823,F#4,6.841054687499991,9.200527343749997,8.010527343749995,14
118.4326171875,7.464903,141.36308390022677,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,13
118.4326171875,6.765077,141.38630385487528,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,12
118.4326171875,6.028216,141.40952380952382,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,11
118.4326171875,5.9161606,141.43274376417233,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,10
118.4326171875,6.046222,141.45596371882087,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,11
699.8291015625,6.9145956,141.47918367346938,F5,1.3691015624999636,12.279101562499964,10.029101562499964,12
699.8291015625,8.481963,141.50240362811792,F5,1.3691015624999636,12.279101562499964,10.029101562499964,15
699.8291015625,9.732371,141.52562358276643,F5,1.3691015624999636,12.279101562499964,10.029101562499964,17
172.265625,12.25156,141.54884353741497,F3,-2.3443750000000136,8.565624999999986,6.3156249999999865,22
172.265625,13.953221,141.57206349206348,F3,-2.3443750000000136,8.565624999999986,6.3156249999999865,25
172.265625,14.370589,141.59528344671202,F3,-2.3443750000000136,8.565624999999986,6.3156249999999865,26
172.265625,11.844628,141.61850340136056,F3,-2.3443750000000136,8.565624999999986,6.3156249999999865,21
129.19921875,11.292485,141.64172335600907,C3,-1.6107812500000023,6.569218749999997,4.929218749999998,20
118.4326171875,13.77312,141.6649433106576,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,25
118.4326171875,16.131725,141.68816326530612,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,29
118.4326171875,15.753206,141.71138321995466,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,28
118.4326171875,12.32015,141.73460317460317,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,22
118.4326171875,9.583326,141.7578231292517,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,17
215.33203125,9.754745,141.78104308390022,A3,-4.66796875,9.08203125,6.24203125,17
215.33203125,17.802097,141.80426303854875,A3,-4.66796875,9.08203125,6.24203125,32
215.33203125,26.18414,141.82748299319726,A3,-4.66796875,9.08203125,6.24203125,47
215.33203125,28.336397,141.8507029478458,A3,-4.66796875,9.08203125,6.24203125,51
215.33203125,22.548594,141.87392290249434,A3,-4.66796875,9.08203125,6.24203125,41
226.0986328125,16.379833,141.89714285714285,A3,6.0986328125,9.92431640625,8.50431640625,29
226.0986328125,13.479724,141.9203628117914,A3,6.0986328125,9.92431640625,8.50431640625,24
215.33203125,12.003641,141.9435827664399,A3,-4.66796875,9.08203125,6.24203125,21
226.0986328125,10.659279,141.96680272108844,A3,6.0986328125,9.92431640625,8.50431640625,19
226.0986328125,9.576927,141.99002267573695,A3,6.0986328125,9.92431640625,8.50431640625,17
226.0986328125,7.618695,142.0132426303855,A3,6.0986328125,9.92431640625,8.50431640625,13
366.064453125,5.9430647,142.036462585034,F#4,-3.925546875000009,7.634453124999991,5.254453124999991,10
